DesignName, ParticipantID, TrialID, Block1, Block2, Size, Dir, NbModi, NbAngle, Repeat, letter1, modifiers1, execTimeCMD1, execTimeAlt1, execTimeShift1, execTimeKey1, letter2, modifiers2, execTimeCMD2, execTimeAlt2, execTimeShift2, execTimeKey2, letter3, modifiers3, execTimeCMD3, execTimeAlt3, execTimeShift3, execTimeKey3, angle1, userAngle1, drawDist1, angle2, userAngle2, drawDist2, mouseClick1, totalExecTime1, nbOfAttempts1, mouseClick2, totalExecTime2, nbOfAttempts2, mouseClick3, totalExecTime3, nbOfAttempts3, targetDist
GestureMultiRepeat,60,4249,1,1,2,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45,48,153,360,359,174,1.355,1.528,1,0.45,0.629,1,0.384,0.536,1,519
GestureMultiRepeat,60,4250,1,2,3,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,270,266,145,45,59,189,1.102,1.209,1,0.201,0.33,1,NaN,NaN,NaN,1362
GestureMultiRepeat,60,4251,1,3,3,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45,53,173,360,366,181,0.913,1.1,1,0.833,0.94,1,0.406,0.498,1,457
GestureMultiRepeat,60,4252,1,4,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45,57,94,NaN,NaN,NaN,1.349,1.456,1,NaN,NaN,NaN,NaN,NaN,NaN,1425
GestureMultiRepeat,60,4253,1,5,1,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45,61,78,270,270,83,1.071,1.196,1,0.553,0.667,1,0.411,0.53,1,547
GestureMultiRepeat,60,4254,1,6,4,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,270,270,162,360,351,222,0.707,0.816,1,0.149,0.264,1,NaN,NaN,NaN,635
GestureMultiRepeat,60,4255,1,7,2,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90,86,78,360,352,70,0.919,1.011,1,1.036,1.13,2,NaN,NaN,NaN,1401
GestureMultiRepeat,60,4256,1,8,4,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,360,358,198,90,86,178,1.179,1.316,1,0.213,0.35,1,0.396,0.518,1,1261
GestureMultiRepeat,60,4257,1,9,3,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135,135,263,NaN,NaN,NaN,0.72,0.861,1,NaN,NaN,NaN,NaN,NaN,NaN,1055
GestureMultiRepeat,60,4258,1,10,4,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,180,176,151,NaN,NaN,NaN,0.674,0.802,1,NaN,NaN,NaN,NaN,NaN,NaN,428
