DesignName, ParticipantID, TrialID, Block1, Block2, Size, Dir, NbModi, NbAngle, Repeat, letter1, modifiers1, execTimeCMD1, execTimeAlt1, execTimeShift1, execTimeKey1, letter2, modifiers2, execTimeCMD2, execTimeAlt2, execTimeShift2, execTimeKey2, letter3, modifiers3, execTimeCMD3, execTimeAlt3, execTimeShift3, execTimeKey3, angle1, userAngle1, drawDist1, angle2, userAngle2, drawDist2, mouseClick1, totalExecTime1, nbOfAttempts1, mouseClick2, totalExecTime2, nbOfAttempts2, mouseClick3, totalExecTime3, nbOfAttempts3, targetDist
KeyMultiRepeat,20,1369,1,1,1,NaN,1,NaN,2,I,CMD,2.605,NaN,NaN,2.835,A,CMD,0.769,NaN,NaN,0.769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.815,2.835,1,NaN,0.769,0,NaN,NaN,NaN,372
KeyMultiRepeat,20,1370,1,2,2,NaN,1,NaN,1,A,CMD,1.157,NaN,NaN,1.289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.978,1.289,1,NaN,NaN,NaN,NaN,NaN,NaN,786
KeyMultiRepeat,20,1371,1,3,2,NaN,1,NaN,2,X,CMD,1.318,NaN,NaN,1.633,A,CMD,0.256,NaN,NaN,0.256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.032,1.633,1,NaN,0.256,0,NaN,NaN,NaN,1113
KeyMultiRepeat,20,1372,1,4,3,NaN,1,NaN,3,K,CMD,1.18,NaN,NaN,1.622,K,CMD,0.212,NaN,NaN,0.212,Y,CMD,0.366,NaN,NaN,0.366,NaN,NaN,NaN,NaN,NaN,NaN,0.908,1.622,1,NaN,0.212,0,NaN,0.366,0,505
KeyMultiRepeat,20,1373,1,5,4,NaN,1,NaN,2,X,CMD,1.157,NaN,NaN,1.389,K,CMD,0.204,NaN,NaN,0.204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.733,1.389,1,NaN,0.204,0,NaN,NaN,NaN,525
KeyMultiRepeat,20,1374,1,6,3,NaN,1,NaN,1,I,CMD,1.017,NaN,NaN,1.914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7,1.914,1,NaN,NaN,NaN,NaN,NaN,NaN,486
KeyMultiRepeat,20,1375,1,7,1,NaN,1,NaN,1,X,CMD,1.547,NaN,NaN,1.921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283,1.921,1,NaN,NaN,NaN,NaN,NaN,NaN,828
KeyMultiRepeat,20,1376,1,8,3,NaN,1,NaN,2,B,CMD,1.202,NaN,NaN,1.506,X,CMD,0.213,NaN,NaN,0.213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.881,1.506,1,NaN,0.213,0,NaN,NaN,NaN,722
KeyMultiRepeat,20,1377,1,9,1,NaN,1,NaN,3,K,CMD,1.253,NaN,NaN,1.602,K,CMD,0.163,NaN,NaN,0.163,K,CMD,0.158,NaN,NaN,0.158,NaN,NaN,NaN,NaN,NaN,NaN,0.948,1.602,1,NaN,0.163,0,NaN,0.158,0,391
KeyMultiRepeat,20,1378,1,10,2,NaN,1,NaN,3,B,CMD,1.326,NaN,NaN,1.689,I,CMD,0.234,NaN,NaN,0.234,I,CMD,0.148,NaN,NaN,0.148,NaN,NaN,NaN,NaN,NaN,NaN,0.898,1.689,1,NaN,0.234,0,NaN,0.148,0,53
KeyMultiRepeat,20,1379,1,11,4,NaN,1,NaN,1,B,CMD,0.964,NaN,NaN,1.405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.617,1.405,1,NaN,NaN,NaN,NaN,NaN,NaN,748
KeyMultiRepeat,20,1380,1,12,4,NaN,1,NaN,3,B,CMD,1.028,NaN,NaN,1.392,K,CMD,0.529,NaN,NaN,0.529,X,CMD,0.319,NaN,NaN,0.319,NaN,NaN,NaN,NaN,NaN,NaN,0.68,1.392,1,NaN,0.529,0,NaN,0.319,0,694
