DesignName, ParticipantID, TrialID, Block1, Block2, Size, Dir, NbModi, NbAngle, Repeat, letter1, modifiers1, execTimeCMD1, execTimeAlt1, execTimeShift1, execTimeKey1, letter2, modifiers2, execTimeCMD2, execTimeAlt2, execTimeShift2, execTimeKey2, letter3, modifiers3, execTimeCMD3, execTimeAlt3, execTimeShift3, execTimeKey3, angle1, userAngle1, drawDist1, angle2, userAngle2, drawDist2, mouseClick1, totalExecTime1, nbOfAttempts1, mouseClick2, totalExecTime2, nbOfAttempts2, mouseClick3, totalExecTime3, nbOfAttempts3, targetDist
GestureMultiRepeat,54,3817,1,1,4,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,180,178,197,270,270,105,4.925,5.777,1,0.804,1.195,1,0.617,1.004,1,579
GestureMultiRepeat,54,3818,1,2,1,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225,218,87,90,90,179,1.554,1.863,1,0.818,1.276,1,NaN,NaN,NaN,259
GestureMultiRepeat,54,3819,1,3,1,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135,151,80,270,270,87,1.791,2.154,1,0.783,1.09,1,0.8,1.192,1,615
GestureMultiRepeat,54,3820,1,4,3,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45,33,223,NaN,NaN,NaN,1.125,1.578,1,NaN,NaN,NaN,NaN,NaN,NaN,553
GestureMultiRepeat,54,3821,1,5,3,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,270,270,132,45,53,215,1.255,1.735,1,0.501,0.861,1,0.523,0.988,1,901
GestureMultiRepeat,54,3822,1,6,2,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225,224,123,180,181,213,1.508,1.924,1,0.898,1.157,1,NaN,NaN,NaN,731
GestureMultiRepeat,54,3823,1,7,4,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,270,270,153,90,90,238,0.886,1.215,1,0.904,1.198,1,NaN,NaN,NaN,672
GestureMultiRepeat,54,3824,1,8,2,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135,132,111,225,220,75,1.504,1.781,1,0.798,1.125,1,0.538,0.799,1,432
GestureMultiRepeat,54,3825,1,9,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90,90,204,NaN,NaN,NaN,1.49,1.784,1,NaN,NaN,NaN,NaN,NaN,NaN,590
GestureMultiRepeat,54,3826,1,10,2,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225,223,85,NaN,NaN,NaN,1.274,1.566,1,NaN,NaN,NaN,NaN,NaN,NaN,474
