DesignName,ParticipantID,TrialID,Block1,Block2,Block,Dir,Size,Repeat,NbAngle
GestureMultiRepeat,1,100,4,4,4,NE_SE,3,1,1
GestureMultiRepeat,1,101,4,5,4,NE_SE,3,2,1
GestureMultiRepeat,1,102,4,6,4,SW_NW,1,1,1
GestureMultiRepeat,1,103,4,7,4,SW_NW,3,2,1
GestureMultiRepeat,1,104,4,8,4,SW_NW,2,2,1
GestureMultiRepeat,1,105,4,9,4,SW_NW,4,2,1
GestureMultiRepeat,1,106,4,10,4,S_W,2,1,1
GestureMultiRepeat,1,107,4,11,4,NE_SE,2,1,1
GestureMultiRepeat,1,108,4,12,4,N_E,3,1,1
GestureMultiRepeat,1,109,4,13,4,S_W,1,2,1
GestureMultiRepeat,1,110,4,14,4,NE_SE,4,2,1
GestureMultiRepeat,1,111,4,15,4,N_E,1,2,1
GestureMultiRepeat,1,112,4,16,4,N_E,2,1,1
GestureMultiRepeat,1,113,4,17,4,S_W,1,1,1
GestureMultiRepeat,1,114,4,18,4,S_W,4,1,1
GestureMultiRepeat,1,115,4,19,4,S_W,4,2,1
GestureMultiRepeat,1,116,4,20,4,N_E,2,2,1
GestureMultiRepeat,1,117,4,21,4,NE_SE,1,2,1
GestureMultiRepeat,1,118,4,22,4,NE_SE,2,2,1
GestureMultiRepeat,1,119,4,23,4,N_E,3,2,1
GestureMultiRepeat,1,120,4,24,4,N_E,4,2,1
GestureMultiRepeat,1,121,4,25,4,SW_NW,2,1,1
GestureMultiRepeat,1,122,4,26,4,SW_NW,4,1,1
GestureMultiRepeat,1,123,4,27,4,S_W,2,2,1
GestureMultiRepeat,1,124,4,28,4,N_E,1,1,1
GestureMultiRepeat,1,125,4,29,4,NE_SE,4,1,1
GestureMultiRepeat,1,126,4,30,4,SW_NW,1,2,1
GestureMultiRepeat,1,127,4,31,4,SW_NW,3,1,1
GestureMultiRepeat,1,128,4,32,4,S_W,3,2,1
GestureMultiRepeat,2,129,1,1,1,N_E,4,2,1
GestureMultiRepeat,2,130,1,2,1,NE_SE,1,2,1
GestureMultiRepeat,2,131,1,3,1,S_W,3,2,1
GestureMultiRepeat,2,132,1,4,1,NE_SE,3,2,1
GestureMultiRepeat,2,133,1,5,1,NE_SE,4,1,1
GestureMultiRepeat,2,134,1,6,1,SW_NW,1,2,1
GestureMultiRepeat,2,135,1,7,1,SW_NW,4,1,1
GestureMultiRepeat,2,136,1,8,1,SW_NW,3,1,1
GestureMultiRepeat,2,137,1,9,1,N_E,1,1,1
GestureMultiRepeat,2,138,1,10,1,S_W,2,2,1
GestureMultiRepeat,2,139,1,11,1,NE_SE,2,2,1
GestureMultiRepeat,2,140,1,12,1,N_E,3,2,1
GestureMultiRepeat,2,141,1,13,1,S_W,2,1,1
GestureMultiRepeat,2,142,1,14,1,SW_NW,1,1,1
GestureMultiRepeat,2,143,1,15,1,N_E,2,1,1
GestureMultiRepeat,2,144,1,16,1,N_E,2,2,1
GestureMultiRepeat,2,145,1,17,1,S_W,1,2,1
GestureMultiRepeat,2,146,1,18,1,S_W,4,2,1
GestureMultiRepeat,2,147,1,19,1,NE_SE,1,1,1
GestureMultiRepeat,2,148,1,20,1,N_E,3,1,1
GestureMultiRepeat,2,149,1,21,1,NE_SE,2,1,1
GestureMultiRepeat,2,150,1,22,1,NE_SE,3,1,1
GestureMultiRepeat,2,151,1,23,1,N_E,4,1,1
GestureMultiRepeat,2,152,1,24,1,S_W,1,1,1
GestureMultiRepeat,2,153,1,25,1,SW_NW,2,2,1
GestureMultiRepeat,2,154,1,26,1,SW_NW,4,2,1
GestureMultiRepeat,2,155,1,27,1,S_W,3,1,1
GestureMultiRepeat,2,156,1,28,1,N_E,1,2,1
GestureMultiRepeat,2,157,1,29,1,NE_SE,4,2,1
GestureMultiRepeat,2,158,1,30,1,SW_NW,2,1,1
GestureMultiRepeat,2,159,1,31,1,SW_NW,3,2,1
GestureMultiRepeat,2,160,1,32,1,S_W,4,1,1
GestureMultiRepeat,2,161,2,1,2,N_E,4,2,1
GestureMultiRepeat,2,162,2,2,2,NE_SE,1,2,1
GestureMultiRepeat,2,163,2,3,2,S_W,3,2,1
GestureMultiRepeat,2,164,2,4,2,NE_SE,3,2,1
GestureMultiRepeat,2,165,2,5,2,NE_SE,4,1,1
GestureMultiRepeat,2,166,2,6,2,SW_NW,1,2,1
GestureMultiRepeat,2,167,2,7,2,SW_NW,4,1,1
GestureMultiRepeat,2,168,2,8,2,SW_NW,3,1,1
GestureMultiRepeat,2,169,2,9,2,N_E,1,1,1
GestureMultiRepeat,2,170,2,10,2,S_W,2,2,1
GestureMultiRepeat,2,171,2,11,2,NE_SE,2,2,1
GestureMultiRepeat,2,172,2,12,2,N_E,3,2,1
GestureMultiRepeat,2,173,2,13,2,S_W,2,1,1
GestureMultiRepeat,2,174,2,14,2,SW_NW,1,1,1
GestureMultiRepeat,2,175,2,15,2,N_E,2,1,1
GestureMultiRepeat,2,176,2,16,2,N_E,2,2,1
GestureMultiRepeat,2,177,2,17,2,S_W,1,2,1
GestureMultiRepeat,2,178,2,18,2,S_W,4,2,1
GestureMultiRepeat,2,179,2,19,2,NE_SE,1,1,1
GestureMultiRepeat,2,180,2,20,2,N_E,3,1,1
GestureMultiRepeat,2,181,2,21,2,NE_SE,2,1,1
GestureMultiRepeat,2,182,2,22,2,NE_SE,3,1,1
GestureMultiRepeat,2,183,2,23,2,N_E,4,1,1
GestureMultiRepeat,2,184,2,24,2,S_W,1,1,1
GestureMultiRepeat,2,185,2,25,2,SW_NW,2,2,1
GestureMultiRepeat,2,186,2,26,2,SW_NW,4,2,1
GestureMultiRepeat,2,187,2,27,2,S_W,3,1,1
GestureMultiRepeat,2,188,2,28,2,N_E,1,2,1
GestureMultiRepeat,2,189,2,29,2,NE_SE,4,2,1
GestureMultiRepeat,2,190,2,30,2,SW_NW,2,1,1
GestureMultiRepeat,2,191,2,31,2,SW_NW,3,2,1
GestureMultiRepeat,2,192,2,32,2,S_W,4,1,1
GestureMultiRepeat,2,193,3,1,3,N_E,4,2,1
GestureMultiRepeat,2,194,3,2,3,NE_SE,1,2,1
GestureMultiRepeat,2,195,3,3,3,S_W,3,2,1
GestureMultiRepeat,2,196,3,4,3,NE_SE,3,2,1
GestureMultiRepeat,2,197,3,5,3,NE_SE,4,1,1
GestureMultiRepeat,2,198,3,6,3,SW_NW,1,2,1
GestureMultiRepeat,2,199,3,7,3,SW_NW,4,1,1
GestureMultiRepeat,2,200,3,8,3,SW_NW,3,1,1
GestureMultiRepeat,2,201,3,9,3,N_E,1,1,1
GestureMultiRepeat,2,202,3,10,3,S_W,2,2,1
GestureMultiRepeat,2,203,3,11,3,NE_SE,2,2,1
GestureMultiRepeat,2,204,3,12,3,N_E,3,2,1
GestureMultiRepeat,2,205,3,13,3,S_W,2,1,1
GestureMultiRepeat,2,206,3,14,3,SW_NW,1,1,1
GestureMultiRepeat,2,207,3,15,3,N_E,2,1,1
GestureMultiRepeat,2,208,3,16,3,N_E,2,2,1
GestureMultiRepeat,2,209,3,17,3,S_W,1,2,1
GestureMultiRepeat,2,210,3,18,3,S_W,4,2,1
GestureMultiRepeat,2,211,3,19,3,NE_SE,1,1,1
GestureMultiRepeat,2,212,3,20,3,N_E,3,1,1
GestureMultiRepeat,2,213,3,21,3,NE_SE,2,1,1
GestureMultiRepeat,2,214,3,22,3,NE_SE,3,1,1
GestureMultiRepeat,2,215,3,23,3,N_E,4,1,1
GestureMultiRepeat,2,216,3,24,3,S_W,1,1,1
GestureMultiRepeat,2,217,3,25,3,SW_NW,2,2,1
GestureMultiRepeat,2,218,3,26,3,SW_NW,4,2,1
GestureMultiRepeat,2,219,3,27,3,S_W,3,1,1
GestureMultiRepeat,2,220,3,28,3,N_E,1,2,1
GestureMultiRepeat,2,221,3,29,3,NE_SE,4,2,1
GestureMultiRepeat,2,222,3,30,3,SW_NW,2,1,1
GestureMultiRepeat,2,223,3,31,3,SW_NW,3,2,1
GestureMultiRepeat,2,224,3,32,3,S_W,4,1,1
GestureMultiRepeat,2,225,4,1,4,N_E,4,2,1
GestureMultiRepeat,2,226,4,2,4,NE_SE,1,2,1
GestureMultiRepeat,2,227,4,3,4,S_W,3,2,1
GestureMultiRepeat,2,228,4,4,4,NE_SE,3,2,1
GestureMultiRepeat,2,229,4,5,4,NE_SE,4,1,1
GestureMultiRepeat,2,230,4,6,4,SW_NW,1,2,1
GestureMultiRepeat,2,231,4,7,4,SW_NW,4,1,1
GestureMultiRepeat,2,232,4,8,4,SW_NW,3,1,1
GestureMultiRepeat,2,233,4,9,4,N_E,1,1,1
GestureMultiRepeat,2,234,4,10,4,S_W,2,2,1
GestureMultiRepeat,2,235,4,11,4,NE_SE,2,2,1
GestureMultiRepeat,2,236,4,12,4,N_E,3,2,1
GestureMultiRepeat,2,237,4,13,4,S_W,2,1,1
GestureMultiRepeat,2,238,4,14,4,SW_NW,1,1,1
GestureMultiRepeat,2,239,4,15,4,N_E,2,1,1
GestureMultiRepeat,2,240,4,16,4,N_E,2,2,1
GestureMultiRepeat,2,241,4,17,4,S_W,1,2,1
GestureMultiRepeat,2,242,4,18,4,S_W,4,2,1
GestureMultiRepeat,2,243,4,19,4,NE_SE,1,1,1
GestureMultiRepeat,2,244,4,20,4,N_E,3,1,1
GestureMultiRepeat,2,245,4,21,4,NE_SE,2,1,1
GestureMultiRepeat,2,246,4,22,4,NE_SE,3,1,1
GestureMultiRepeat,2,247,4,23,4,N_E,4,1,1
GestureMultiRepeat,2,248,4,24,4,S_W,1,1,1
GestureMultiRepeat,2,249,4,25,4,SW_NW,2,2,1
GestureMultiRepeat,2,250,4,26,4,SW_NW,4,2,1
GestureMultiRepeat,2,251,4,27,4,S_W,3,1,1
GestureMultiRepeat,2,252,4,28,4,N_E,1,2,1
GestureMultiRepeat,2,253,4,29,4,NE_SE,4,2,1
GestureMultiRepeat,2,254,4,30,4,SW_NW,2,1,1
GestureMultiRepeat,2,255,4,31,4,SW_NW,3,2,1
GestureMultiRepeat,2,256,4,32,4,S_W,4,1,1
GestureMultiRepeat,3,257,1,1,1,S_W,1,1,1
GestureMultiRepeat,3,258,1,2,1,NE_SE,2,1,1
GestureMultiRepeat,3,259,1,3,1,S_W,4,1,1
GestureMultiRepeat,3,260,1,4,1,NE_SE,4,1,1
GestureMultiRepeat,3,261,1,5,1,NE_SE,4,2,1
GestureMultiRepeat,3,262,1,6,1,SW_NW,2,1,1
GestureMultiRepeat,3,263,1,7,1,SW_NW,4,2,1
GestureMultiRepeat,3,264,1,8,1,SW_NW,3,2,1
GestureMultiRepeat,3,265,1,9,1,N_E,1,2,1
GestureMultiRepeat,3,266,1,10,1,S_W,3,1,1
GestureMultiRepeat,3,267,1,11,1,NE_SE,3,1,1
GestureMultiRepeat,3,268,1,12,1,N_E,4,1,1
GestureMultiRepeat,3,269,1,13,1,S_W,2,2,1
GestureMultiRepeat,3,270,1,14,1,SW_NW,1,2,1
GestureMultiRepeat,3,271,1,15,1,N_E,2,2,1
GestureMultiRepeat,3,272,1,16,1,N_E,3,1,1
GestureMultiRepeat,3,273,1,17,1,S_W,2,1,1
GestureMultiRepeat,3,274,1,18,1,NE_SE,1,1,1
GestureMultiRepeat,3,275,1,19,1,NE_SE,1,2,1
GestureMultiRepeat,3,276,1,20,1,N_E,3,2,1
GestureMultiRepeat,3,277,1,21,1,NE_SE,2,2,1
GestureMultiRepeat,3,278,1,22,1,NE_SE,3,2,1
GestureMultiRepeat,3,279,1,23,1,N_E,4,2,1
GestureMultiRepeat,3,280,1,24,1,S_W,1,2,1
GestureMultiRepeat,3,281,1,25,1,SW_NW,3,1,1
GestureMultiRepeat,3,282,1,26,1,N_E,1,1,1
GestureMultiRepeat,3,283,1,27,1,S_W,3,2,1
GestureMultiRepeat,3,284,1,28,1,N_E,2,1,1
GestureMultiRepeat,3,285,1,29,1,SW_NW,1,1,1
GestureMultiRepeat,3,286,1,30,1,SW_NW,2,2,1
GestureMultiRepeat,3,287,1,31,1,SW_NW,4,1,1
GestureMultiRepeat,3,288,1,32,1,S_W,4,2,1
GestureMultiRepeat,3,289,2,1,2,S_W,1,1,1
GestureMultiRepeat,3,290,2,2,2,NE_SE,2,1,1
GestureMultiRepeat,3,291,2,3,2,S_W,4,1,1
GestureMultiRepeat,3,292,2,4,2,NE_SE,4,1,1
GestureMultiRepeat,3,293,2,5,2,NE_SE,4,2,1
GestureMultiRepeat,3,294,2,6,2,SW_NW,2,1,1
GestureMultiRepeat,3,295,2,7,2,SW_NW,4,2,1
GestureMultiRepeat,3,296,2,8,2,SW_NW,3,2,1
GestureMultiRepeat,3,297,2,9,2,N_E,1,2,1
GestureMultiRepeat,3,298,2,10,2,S_W,3,1,1
GestureMultiRepeat,3,299,2,11,2,NE_SE,3,1,1
GestureMultiRepeat,3,300,2,12,2,N_E,4,1,1
GestureMultiRepeat,3,301,2,13,2,S_W,2,2,1
GestureMultiRepeat,3,302,2,14,2,SW_NW,1,2,1
GestureMultiRepeat,3,303,2,15,2,N_E,2,2,1
GestureMultiRepeat,3,304,2,16,2,N_E,3,1,1
GestureMultiRepeat,3,305,2,17,2,S_W,2,1,1
GestureMultiRepeat,3,306,2,18,2,NE_SE,1,1,1
GestureMultiRepeat,3,307,2,19,2,NE_SE,1,2,1
GestureMultiRepeat,3,308,2,20,2,N_E,3,2,1
GestureMultiRepeat,3,309,2,21,2,NE_SE,2,2,1
GestureMultiRepeat,3,310,2,22,2,NE_SE,3,2,1
GestureMultiRepeat,3,311,2,23,2,N_E,4,2,1
GestureMultiRepeat,3,312,2,24,2,S_W,1,2,1
GestureMultiRepeat,3,313,2,25,2,SW_NW,3,1,1
GestureMultiRepeat,3,314,2,26,2,N_E,1,1,1
GestureMultiRepeat,3,315,2,27,2,S_W,3,2,1
GestureMultiRepeat,3,316,2,28,2,N_E,2,1,1
GestureMultiRepeat,3,317,2,29,2,SW_NW,1,1,1
GestureMultiRepeat,3,318,2,30,2,SW_NW,2,2,1
GestureMultiRepeat,3,319,2,31,2,SW_NW,4,1,1
GestureMultiRepeat,3,320,2,32,2,S_W,4,2,1
GestureMultiRepeat,3,321,3,1,3,S_W,1,1,1
GestureMultiRepeat,3,322,3,2,3,NE_SE,2,1,1
GestureMultiRepeat,3,323,3,3,3,S_W,4,1,1
GestureMultiRepeat,3,324,3,4,3,NE_SE,4,1,1
GestureMultiRepeat,3,325,3,5,3,NE_SE,4,2,1
GestureMultiRepeat,3,326,3,6,3,SW_NW,2,1,1
GestureMultiRepeat,3,327,3,7,3,SW_NW,4,2,1
GestureMultiRepeat,3,328,3,8,3,SW_NW,3,2,1
GestureMultiRepeat,3,329,3,9,3,N_E,1,2,1
GestureMultiRepeat,3,330,3,10,3,S_W,3,1,1
GestureMultiRepeat,3,331,3,11,3,NE_SE,3,1,1
GestureMultiRepeat,3,332,3,12,3,N_E,4,1,1
GestureMultiRepeat,3,333,3,13,3,S_W,2,2,1
GestureMultiRepeat,3,334,3,14,3,SW_NW,1,2,1
GestureMultiRepeat,3,335,3,15,3,N_E,2,2,1
GestureMultiRepeat,3,336,3,16,3,N_E,3,1,1
GestureMultiRepeat,3,337,3,17,3,S_W,2,1,1
GestureMultiRepeat,3,338,3,18,3,NE_SE,1,1,1
GestureMultiRepeat,3,339,3,19,3,NE_SE,1,2,1
GestureMultiRepeat,3,340,3,20,3,N_E,3,2,1
GestureMultiRepeat,3,341,3,21,3,NE_SE,2,2,1
GestureMultiRepeat,3,342,3,22,3,NE_SE,3,2,1
GestureMultiRepeat,3,343,3,23,3,N_E,4,2,1
GestureMultiRepeat,3,344,3,24,3,S_W,1,2,1
GestureMultiRepeat,3,345,3,25,3,SW_NW,3,1,1
GestureMultiRepeat,3,346,3,26,3,N_E,1,1,1
GestureMultiRepeat,3,347,3,27,3,S_W,3,2,1
GestureMultiRepeat,3,348,3,28,3,N_E,2,1,1
GestureMultiRepeat,3,349,3,29,3,SW_NW,1,1,1
GestureMultiRepeat,3,350,3,30,3,SW_NW,2,2,1
GestureMultiRepeat,3,351,3,31,3,SW_NW,4,1,1
GestureMultiRepeat,3,352,3,32,3,S_W,4,2,1
GestureMultiRepeat,3,353,4,1,4,S_W,1,1,1
GestureMultiRepeat,3,354,4,2,4,NE_SE,2,1,1
GestureMultiRepeat,3,355,4,3,4,S_W,4,1,1
GestureMultiRepeat,3,356,4,4,4,NE_SE,4,1,1
GestureMultiRepeat,3,357,4,5,4,NE_SE,4,2,1
GestureMultiRepeat,3,358,4,6,4,SW_NW,2,1,1
GestureMultiRepeat,3,359,4,7,4,SW_NW,4,2,1
GestureMultiRepeat,3,360,4,8,4,SW_NW,3,2,1
GestureMultiRepeat,3,361,4,9,4,N_E,1,2,1
GestureMultiRepeat,3,362,4,10,4,S_W,3,1,1
GestureMultiRepeat,3,363,4,11,4,NE_SE,3,1,1
GestureMultiRepeat,3,364,4,12,4,N_E,4,1,1
GestureMultiRepeat,3,365,4,13,4,S_W,2,2,1
GestureMultiRepeat,3,366,4,14,4,SW_NW,1,2,1
GestureMultiRepeat,3,367,4,15,4,N_E,2,2,1
GestureMultiRepeat,3,368,4,16,4,N_E,3,1,1
GestureMultiRepeat,3,369,4,17,4,S_W,2,1,1
GestureMultiRepeat,3,370,4,18,4,NE_SE,1,1,1
GestureMultiRepeat,3,371,4,19,4,NE_SE,1,2,1
GestureMultiRepeat,3,372,4,20,4,N_E,3,2,1
GestureMultiRepeat,3,373,4,21,4,NE_SE,2,2,1
GestureMultiRepeat,3,374,4,22,4,NE_SE,3,2,1
GestureMultiRepeat,3,375,4,23,4,N_E,4,2,1
GestureMultiRepeat,3,376,4,24,4,S_W,1,2,1
GestureMultiRepeat,3,377,4,25,4,SW_NW,3,1,1
GestureMultiRepeat,3,378,4,26,4,N_E,1,1,1
GestureMultiRepeat,3,379,4,27,4,S_W,3,2,1
GestureMultiRepeat,3,380,4,28,4,N_E,2,1,1
GestureMultiRepeat,3,381,4,29,4,SW_NW,1,1,1
GestureMultiRepeat,3,382,4,30,4,SW_NW,2,2,1
GestureMultiRepeat,3,383,4,31,4,SW_NW,4,1,1
GestureMultiRepeat,3,384,4,32,4,S_W,4,2,1
GestureMultiRepeat,4,385,1,1,1,S_W,1,2,1
GestureMultiRepeat,4,386,1,2,1,NE_SE,2,2,1
GestureMultiRepeat,4,387,1,3,1,S_W,4,2,1
GestureMultiRepeat,4,388,1,4,1,NE_SE,4,2,1
GestureMultiRepeat,4,389,1,5,1,SW_NW,1,1,1
GestureMultiRepeat,4,390,1,6,1,SW_NW,2,2,1
GestureMultiRepeat,4,391,1,7,1,N_E,1,1,1
GestureMultiRepeat,4,392,1,8,1,SW_NW,4,1,1
GestureMultiRepeat,4,393,1,9,1,N_E,2,1,1
GestureMultiRepeat,4,394,1,10,1,S_W,3,2,1
GestureMultiRepeat,4,395,1,11,1,NE_SE,3,2,1
GestureMultiRepeat,4,396,1,12,1,N_E,4,2,1
GestureMultiRepeat,4,397,1,13,1,S_W,3,1,1
GestureMultiRepeat,4,398,1,14,1,SW_NW,2,1,1
GestureMultiRepeat,4,399,1,15,1,N_E,3,1,1
GestureMultiRepeat,4,400,1,16,1,N_E,3,2,1
GestureMultiRepeat,4,401,1,17,1,S_W,2,2,1
GestureMultiRepeat,4,402,1,18,1,NE_SE,1,2,1
GestureMultiRepeat,4,403,1,19,1,NE_SE,2,1,1
GestureMultiRepeat,4,404,1,20,1,N_E,4,1,1
GestureMultiRepeat,4,405,1,21,1,NE_SE,3,1,1
GestureMultiRepeat,4,406,1,22,1,NE_SE,4,1,1
GestureMultiRepeat,4,407,1,23,1,S_W,1,1,1
GestureMultiRepeat,4,408,1,24,1,S_W,2,1,1
GestureMultiRepeat,4,409,1,25,1,SW_NW,3,2,1
GestureMultiRepeat,4,410,1,26,1,N_E,1,2,1
GestureMultiRepeat,4,411,1,27,1,S_W,4,1,1
GestureMultiRepeat,4,412,1,28,1,N_E,2,2,1
GestureMultiRepeat,4,413,1,29,1,SW_NW,1,2,1
GestureMultiRepeat,4,414,1,30,1,SW_NW,3,1,1
GestureMultiRepeat,4,415,1,31,1,SW_NW,4,2,1
GestureMultiRepeat,4,416,1,32,1,NE_SE,1,1,1
GestureMultiRepeat,4,417,2,1,2,S_W,1,2,1
GestureMultiRepeat,4,418,2,2,2,NE_SE,2,2,1
GestureMultiRepeat,4,419,2,3,2,S_W,4,2,1
GestureMultiRepeat,4,420,2,4,2,NE_SE,4,2,1
GestureMultiRepeat,4,421,2,5,2,SW_NW,1,1,1
GestureMultiRepeat,4,422,2,6,2,SW_NW,2,2,1
GestureMultiRepeat,4,423,2,7,2,N_E,1,1,1
GestureMultiRepeat,4,424,2,8,2,SW_NW,4,1,1
GestureMultiRepeat,4,425,2,9,2,N_E,2,1,1
GestureMultiRepeat,4,426,2,10,2,S_W,3,2,1
GestureMultiRepeat,4,427,2,11,2,NE_SE,3,2,1
GestureMultiRepeat,4,428,2,12,2,N_E,4,2,1
GestureMultiRepeat,4,429,2,13,2,S_W,3,1,1
GestureMultiRepeat,4,430,2,14,2,SW_NW,2,1,1
GestureMultiRepeat,4,431,2,15,2,N_E,3,1,1
GestureMultiRepeat,4,432,2,16,2,N_E,3,2,1
GestureMultiRepeat,4,433,2,17,2,S_W,2,2,1
GestureMultiRepeat,4,434,2,18,2,NE_SE,1,2,1
